ChemBL ID,SMILES,Compound Key,Ki,database,Assay ChEMBL ID,Document ChEMBL ID
CHEMBL485729,COc1ccccc1[C@H]1CC[C@@H](N2CCN(c3ccccn3)CC2)CC1,,242.0,SRSLDB,,
CHEMBL2432051,COc1cc(CNC2C3C4CC5C6C4CC3C6C52)cc(OC)c1OC,,627.0,SRSLDB,,
,CSc1cccc(NC(=O)OC2CC3CCCC(C2)N3Cc2ccccc2)c1,,8.4,SRSLDB,,
,Cc1cccc(C)c1C1CC=C(N2CCN(c3ccccn3)CC2)CC1,,113.0,SRSLDB,,
CHEMBL1188789,COc1ccc2c(c1)CCCC2CCCN1CCCCC1(C)C,,115.0,SRSLDB,,
,O[C@@H]1C[C@@H]2CN(CC3CCCCC3)[C@H]1CN2Cc1ccccc1,ent-39,501.0,NewLiterature,,10.1021/acs.jmedchem.0c02265
,O[C@@H]1Cc2ccccc2C[C@H]1N1CCC(N2CCCCC2)CC1,,161.0,SRSLDB,,
,CCCCc1ccc(NC(=O)OC2CC3CCCC(C2)N3Cc2ccccc2)cc1,,26.4,SRSLDB,,
CHEMBL1289628,O=S(=O)(CCCN1CCc2cc(O)ccc2C(O)C1)c1ccccc1,,653.0,SRSLDB,,
CHEMBL1289732,Oc1ccc2c(c1)CCN(C1CCC3(CC1)OCCO3)CC2O,,658.0,SRSLDB,,
CHEMBL272610,O=c1oc2ccccc2n1CCCCCCN1CCN(C2CCCCC2)CC1,,3.06,SRSLDB,,
CHEMBL1962670,CC1(C)CCCN(CCCc2cccc3occc23)C1,,42.3,SRSLDB,,
CHEMBL2432039,C1C2C3CC4C2C(NCC25C6C7C8C6C2C8C75)C2C1C3C42,,2.0,SRSLDB,,
CHEMBL1822595,COc1cccc2c1CCCC2CCCN1CCN(C2CCN(CCCCCCNc3ccc([N+](=O)[O-])c4nonc34)CC2)CC1,,1720.0,SRSLDB,,
,CCCCCCCc1ccc2c(c1)sc(=O)n2CCCCN1CCN(C2CCCCC2)CC1,,29.29,SRSLDB,,
CHEMBL571767,COc1ccc(Nc2ccc3c(c2)[C@@]24CCCCC2[C@@H](C3)N(CC2CC2)CC4)cc1,,73.0,SRSLDB,,
CHEMBL3306653,CCN(CC)c1ccc2cc(/C=C/C3=[N+](CCCCCC(=O)NCCCCCCOc4cccc5c4CCCC5CCCN4CCN(C5CCCCC5)CC4)c4ccccc4C3(C)C)c(=O)oc2c1,,161.0,SRSLDB,,
,C#CCN(CCCc1ccc(C(=O)c2ccc(C)cc2)cc1)CCCN1CCN(C2CCCCC2)CC1,,17.37,SRSLDB,,
CHEMBL1199387,CC(Oc1ccc(C(C)(C)C)cc1)C(=O)OC1CC2CCC(C1)N2C,,275.0,SRSLDB,,
,CC(=O)N(CCCN1CCN(C2CCCCC2)CC1)c1ccccn1,,246.0,SRSLDB,,
,CC(=O)c1ccc2c(c1)oc(=O)n2CCCCN1[C@H](C)CN(c2ccc(F)cc2)C[C@@H]1C,,14.9,SRSLDB,,
CHEMBL128996,COc1ccc2c(c1)CCCC2CCCN1CCCC(C)(C)C1,14,172.0,Literature,CHEMBL860171,CHEMBL1141188
,O=C(c1ccc(F)cc1)C1CCN([C@@H]2Cc3cccc(OCCF)c3C[C@H]2O)CC1,,7145.0,SRSLDB,,
,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2CCCCCCNC(=O)c1ccc(I)cc1,,1009.0,SRSLDB,,
CHEMBL600053,Fc1cccc(CNC23OC4C5C6CC(C7C6C4C72)C53)c1,,1642.0,SRSLDB,,
CHEMBL457721,Fc1cccc(F)c1[C@H]1CC[C@H](N2CCN(c3ccccn3)CC2)CC1,,138.0,SRSLDB,,
,COc1cc2c(cc1OC)CN(CCCCC(=O)c1ccc(F)cc1)CC2,,12.4,SRSLDB,,
,OC[C@]1(c2ccccc2)C[C@@H]1CNC12CC3CC(CC(C3)C1)C2,,8.8,SRSLDB,,
,COc1cc(Br)cc(-c2ncc(CN3CCC(c4ccccc4)CC3)[nH]2)c1OC,,412.0,SRSLDB,,
CHEMBL458361,COc1ccc([C@H]2CC[C@H](N3CCN(c4ccccn4)CC3)CC2)cc1,,222.0,SRSLDB,,
,COc1ccnc(N(CCCN2CCN(C3CCCCC3)CC2)C(C)=O)c1,,309.0,SRSLDB,,
,O[C@@H]1C[C@@H]2CN(CC3CCCCC3)[C@H]1CN2Cc1ccc(-c2ccccc2)cc1,ent-43,593.0,NewLiterature,,10.1021/acs.jmedchem.0c02265
,O[C@@H]1CC[C@H](OCc2ccc(F)cc2)C[C@H]1N1CCc2ccccc2C1,,45.9,SRSLDB,,
,COc1cccc2c1CCCC2CCCN1CCN(c2cccc(Cl)c2)CC1,,59.3,SRSLDB,,
,O=C(c1ccc(F)cc1)C1CCN([C@H]2Cc3c(cccc3OCCF)C[C@@H]2O)CC1,,7800.0,SRSLDB,,
CHEMBL269876,O=c1oc2ccccc2n1CCN1CCN(C2CCCCC2)CC1,,5.43,SRSLDB,,
,COc1cc(Br)cc(-c2ccc(CN3Cc4ccccc4C3)[nH]2)c1OC,,307.0,SRSLDB,,
,COc1cc(CCN2CCN(CCCc3ccccc3)CC2)ccc1OCc1ccccc1,,16.43,SRSLDB,,
,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2CCc1ccc(I)cc1,,141.0,SRSLDB,,
,COc1cc2c(cc1OC)CN(CCNc1cc(-n3nc(C)c4c3CC(C)(C)CC4=O)ccc1C(N)=O)CC2,,820.0,SRSLDB,,
CHEMBL129237,O[C@@H](CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,"(S)-(-)-3a,(S)-(-)-HP-II",8.2,CHEMBL,CHEMBL846100,CHEMBL1126960
CHEMBL2365795,COc1ccc2c(c1)CCCC2CCCN1[C@H](C)CCC[C@@H]1C,,90.9,SRSLDB,,
CHEMBL297098,CC(COC1CC2CCC(C1)N2C)Oc1ccc(Cl)cc1,,100.0,SRSLDB,,
,O=C(Nc1ccc(Br)cc1)OC1CC2CCCC(C1)N2Cc1ccccc1,,10.9,SRSLDB,,
CHEMBL1189140,CC1(C)CCCN(CCCCCn2c3ccccc3c3ccccc32)C1,,117.0,SRSLDB,,
,CCc1ccc(NC(=O)OC2CC3CCCC(C2)N3Cc2ccccc2)cc1,,14.6,SRSLDB,,
,CC(=O)C1(c2ccccc2)CCN([C@@H]2CC[C@@H](OCc3ccc(F)cc3)C[C@H]2O)CC1,,103.0,SRSLDB,,
,FCCOCCOCCOc1ccc(N2CCN(CCCCc3cn(-c4ccc(F)cc4)c4ccccc34)CC2)cc1,,1879.0,SRSLDB,,
CHEMBL2429890,c1cc2c(cc1CNC1C3C4CC5C6C4CC3C6C51)OCO2,,15.0,SRSLDB,,
CHEMBL511857,COc1cccc([C@H]2CC[C@H](N3CCN(c4ccccn4)CC3)CC2)c1,,21.9,SRSLDB,,
CHEMBL1290270,CC1(C)COC(CCCN2CCc3cc(OCc4ccccc4)ccc3C(O)C2)(c2ccc(C(C)(C)C)cc2)OC1,,900.0,SRSLDB,,
,c1ccc2c(c1)CN(CCCN1CCc3oc4ccccc4c3C1)C2,,9.9,SRSLDB,,
CHEMBL2432057,CN(Cc1cccnc1)C1C2C3CC4C5C3CC2C5C41,,881.0,SRSLDB,,
,O[C@@H]1Cc2ccccc2C[C@H]1N1CCC(Cc2ccccc2)CC1,,60.0,SRSLDB,,
,COC(=O)C1(c2ccccc2)CC1CN(C)C12CC3CC(CC(C3)C1)C2,,11.2,SRSLDB,,
CHEMBL457508,Cc1ccccc1[C@H]1CC[C@H](N2CCN(c3ccccn3)CC2)CC1,,29.6,SRSLDB,,
,Fc1ccc2nc(SCCCCN3CCN(C4CCCCC4)CC3)sc2c1,,13.8,SRSLDB,,
,O[C@@H]1CC[C@H](OCc2ccc(F)cc2)C[C@H]1N1CCC(N2CCCCC2)CC1,,543.0,SRSLDB,,
,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2Cc1cccc(F)c1,,318.0,SRSLDB,,
,O=c1oc2ccccc2n1CCCCN1CCN(c2ccc([N+](=O)[O-])cc2)CC1,,256.0,SRSLDB,,
CHEMBL129092,CC1(C)CCCN(CCCC2CCc3ccccc32)C1,,26.1,SRSLDB,,
,O[C@@H]1CCCC[C@H]1N1CCC(c2ccncc2)CC1,,3317.0,SRSLDB,,
CHEMBL128997,COc1ccc2c(c1)C(CCCCN1CCCC(C)(C)C1)CCC2,,160.0,SRSLDB,,
,Cc1nn(-c2ccc(C(N)=O)c(NC3CC4CCCC(C3)N4Cc3ccccc3)c2)c2c1C(=O)CC(C)(C)C2,,11350.0,SRSLDB,,
CHEMBL128125,CC1(C)CCCN(CCCCCC2CCCc3ccccc32)C1,,318.0,SRSLDB,,
CHEMBL129091,COc1ccc2c(c1)CCC2CCCN1CCCC(C)(C)C1,,56.6,SRSLDB,,
,Cc1nn(-c2ccc(C(N)=O)c(NC3CC4CCCC(C3)N4CCO)c2)c2c1C(=O)CC(C)(C)C2,,18250.0,SRSLDB,,
,COc1cc2c(cc1OC)CN(c1cc(-n3nc(C)c4c3CC(C)(C)CC4=O)ccc1C(N)=O)CC2,,18400.0,SRSLDB,,
CHEMBL305187,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,,18.8,SRSLDB,,
,COc1cc2c(cc1OC)CN(CCCCCCNc1cc(-n3nc(C)c4c3CC(C)(C)CC4=O)ccc1C(N)=O)CC2,,21500.0,SRSLDB,,
CHEMBL129200,COc1cccc2c1CCC2CCCCN1CCCC(C)(C)C1,,97.2,SRSLDB,,
CHEMBL54020,COc1cccc2c1CCCC2CCCN1CCN(Cc2ccccc2)CC1,,1870.0,SRSLDB,,
CHEMBL128358,COc1cccc2c1CCCC2CCCCN1CCCC(C)(C)C1,,183.0,SRSLDB,,
CHEMBL129145,COc1ccc2c(c1)CCCC2CCCCN1CCCC(C)(C)C1,19,247.0,Literature,CHEMBL860171,CHEMBL1141188
CHEMBL337974,COc1ccc2c(c1)CCCC2CCCCCN1CCCC(C)(C)C1,,409.0,SRSLDB,,
CHEMBL1962480,CC1(C)CCCN(CCCCCC2CCCc3sccc32)C1,,28.1,SRSLDB,,
CHEMBL2030633,COc1ccc(CN2CCCC2)cc1OC,,658.0,SRSLDB,,
CHEMBL2030637,Fc1cccc(CCCN2CCCC2)c1,,39.0,SRSLDB,,
,COc1cccc2c1CCCC2CCCN1CCC2(CC1)COc1ccccc12,,40.6,SRSLDB,,
,CCN(CCCCc1cn(-c2ccc(F)cc2)c2ccccc12)Cc1ccc(OC)cc1,,69.8,SRSLDB,,
CHEMBL2030632,Fc1cccc(CN2CCCC2)c1,,852.0,SRSLDB,,
,COc1cccc2c1CCCC2CCCN1CCC(c2ccc(F)cc2)CC1,,22.6,SRSLDB,,
CHEMBL104700,c1cncc(CN2C3CCC2CC3)c1,,6352.0,SRSLDB,,
CHEMBL2030636,Fc1cccc(CCN2CCCC2)c1,,246.0,SRSLDB,,
CHEMBL2030623,Fc1cccc(CN2C3CCC2CC3)c1,,251.0,SRSLDB,,
CHEMBL2030624,COc1ccc(CN2C3CCC2CC3)cc1OC,,43.1,SRSLDB,,
CHEMBL2030631,c1ccc(CN2CCCC2)cc1,,661.0,SRSLDB,,
,C=CCN(CC=C)CCc1c[nH]c2ccc(Br)cc12,,97.723722095581,SRSLDB,,
,C=CCN(CC=C)CCc1c[nH]c2ccc(OC)cc12,,251.188643150957,SRSLDB,,
,c1ccc(CN2CCN(C[C@@H]3CO[C@@](c4ccccc4)(C4CCCCC4)O3)CC2)cc1,,17.7827941003892,SRSLDB,,
,c1ccc(CN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,,11.2201845430196,SRSLDB,,
,CC(C)(C(=O)OCCN1CCN(c2ccc([N+](=O)[O-])c3nonc23)CC1)c1ccc(Cl)cc1,,278.0,SRSLDB,,
,O=C(Cc1ccc(Cl)c(Cl)c1)OCCN1CCN(c2ccc([N+](=O)[O-])c3nonc23)CC1,,393.0,SRSLDB,,
,O=C(OCCN1CCN(c2ccc([N+](=O)[O-])c3nonc23)CC1)C1(c2ccccc2)CCCCC1,,56.8,SRSLDB,,
,c1ccc(CN2CC[C@H]3C[C@@H]2c2cc(N4CCOCC4)ccc23)cc1,,1034.0,SRSLDB,,
,Clc1cc(Cl)cc(CN2CC[C@H]3C[C@@H]2c2cc(N4CCOCC4)ccc23)c1,,92.0,SRSLDB,,
,Fc1ccccc1CN1CC[C@H]2C[C@@H]1c1cc(N3CCOCC3)ccc12,,1258.0,SRSLDB,,
,c1ccc(CN2CC[C@H]3C[C@@H]2c2cc(N4CCCCC4)ccc23)cc1,,318.0,SRSLDB,,
,Clc1cccc(CN2CC[C@H]3C[C@@H]2c2cc(N4CCCCC4)ccc23)c1,,746.0,SRSLDB,,
,c1ccc(CN2CC[C@H]3C[C@@H]2c2cc(-c4ccc5c(c4)OCO5)ccc23)cc1,,723.0,SRSLDB,,
,CN1CC[C@H]2C[C@@H]1c1cc(-c3ccc(C(F)(F)F)cc3)ccc12,,43.0,SRSLDB,,
,FC(F)(F)c1ccc(-c2ccc3c(c2)[C@H]2C[C@@H]3CCN2CCc2ccccc2)cc1,,166.0,SRSLDB,,
,Cc1cccc(-c2ccc3c(c2)[C@H]2C[C@@H]3CCN2C)c1,,133.0,SRSLDB,,
,Cc1cccc(-c2ccc3c(c2)[C@H]2C[C@@H]3CCN2Cc2ccc3c(c2)OCO3)c1,,828.0,SRSLDB,,
,CN1CCN(c2ccc3c(c2)[C@H]2C[C@@H]3CCN2C(=O)OCc2ccccc2)CC1,,71.0,SRSLDB,,
,CN1CCN(c2ccc3c(c2)[C@H]2C[C@@H]3CCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)CC1,,27.0,SRSLDB,,
,CN1CCN(c2ccc3c(c2)[C@H]2C[C@@H]3CCN2S(=O)(=O)c2ccccc2)CC1,,764.0,SRSLDB,,
,CN1CCN(c2ccc3c(c2)[C@H]2C[C@@H]3CCN2C(=O)CCc2ccccc2)CC1,,357.0,SRSLDB,,
,C=CCOC(=O)N1CC[C@H]2C[C@@H]1c1cc(N3CCN(C)CC3)ccc12,,442.0,SRSLDB,,
,C=CCN1CCN(c2ccc3c(c2)[C@H]2C[C@@H]3CCN2C(=O)OCc2ccccc2)CC1,,34.0,SRSLDB,,
,C=CCCN1CCN(c2ccc3c(c2)[C@H]2C[C@@H]3CCN2C(=O)OCc2ccccc2)CC1,,16.0,SRSLDB,,
,CC(C)=CCN1CCN(c2ccc3c(c2)[C@H]2C[C@@H]3CCN2C(=O)OCc2ccccc2)CC1,,23.0,SRSLDB,,
,CCOC(=O)CCN1CCN(c2ccc3c(c2)[C@H]2C[C@@H]3CCN2C(=O)OCc2ccccc2)CC1,,16.2,SRSLDB,,
CHEMBL356639,CN1CCC2(c3cccc(O)c3)CC(=O)/C(=C/c3cccc(I)c3)C1C2,(+)-9,24.0,CHEMBL,CHEMBL809526,CHEMBL1128667
CHEMBL322468,CN1CCC2(c3cccc(O)c3)CC(=O)/C(=C/c3ccc(Cl)c(Cl)c3)C1C2,3,71.8,CHEMBL,CHEMBL809526,CHEMBL1128667
CHEMBL51856,COc1c(C(=O)NC2CCN(C3CCCCC3)CC2)cc(Br)c2ccccc12,3,2.1,CHEMBL,CHEMBL808906,CHEMBL1134687
CHEMBL115956,COc1ccccc1CCN(C)CCN1CCCC1,"10,20c, YZ-018",144.0,CHEMBL,CHEMBL808279,CHEMBL1129631
CHEMBL53038,COc1c(C(=O)NC[C@H]2CCCN2C2CCCCC2)cc(Br)c2ccccc12,5,25.0,CHEMBL,CHEMBL808105,CHEMBL1146691
CHEMBL37966,C[C@@H]1[C@@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CCN(C)C,6a,347.0,CHEMBL,CHEMBL805218,CHEMBL1131505
CHEMBL39284,CCN(CC)CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@H]1[C@H]2C,5a,378.0,CHEMBL,CHEMBL805218,CHEMBL1131505
CHEMBL288285,C[C@@H]1[C@@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CCN1CCOCC1,2a,300.0,CHEMBL,CHEMBL805218,CHEMBL1131505
CHEMBL289948,C[C@@H]1[C@@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CCN(C)c1ccccc1,9c,124.0,CHEMBL,CHEMBL805218,CHEMBL1131505
CHEMBL290235,C[C@@H]1[C@@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CCNCc1ccccc1,11c,187.0,CHEMBL,CHEMBL805218,CHEMBL1131505
CHEMBL290032,CCN(CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@H]1[C@H]2C)c1ccccc1,10c,151.0,CHEMBL,CHEMBL805218,CHEMBL1131505
CHEMBL43398,C[C@@H]1[C@@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CCN1CCCC1,4a,260.0,CHEMBL,CHEMBL805218,CHEMBL1131505
CHEMBL41313,C[C@@H]1[C@@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CCN1CCCCC1,1a,114.0,CHEMBL,CHEMBL805218,CHEMBL1131505
CHEMBL290675,C[C@@H]1[C@@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CCN1CCCCCC1,3a,151.0,CHEMBL,CHEMBL805218,CHEMBL1131505
CHEMBL556409,O=C(OCCCN1CCC(c2ccccc2)CC1)C1(c2ccc(I)cc2)CCCC1,27,6.49,CHEMBL,CHEMBL805220,CHEMBL1127555
CHEMBL537464,COc1ccc(C2(C(=O)OCCCN3CCC(c4ccccc4)CC3)CCCC2)cc1,28,1.71,CHEMBL,CHEMBL805220,CHEMBL1127555
CHEMBL543808,COc1ccc(C2(C(=O)OCCN3CCC(c4ccccc4)CC3)CCCC2)cc1,19,31.8,CHEMBL,CHEMBL805220,CHEMBL1127555
CHEMBL544516,O=C(OCCN1CCC(c2ccccc2)CC1)C1(c2ccccc2)CCCC1,14,52.3,CHEMBL,CHEMBL805220,CHEMBL1127555
CHEMBL542630,O=C(OCCCCN1CCC(c2ccccc2)CC1)C1(c2ccccc2)CCCC1,32,0.69,CHEMBL,CHEMBL805220,CHEMBL1127555
CHEMBL545678,N#Cc1ccc(C2(C(=O)OCCN3CCC(c4ccccc4)CC3)CCCC2)cc1,17,26.8,CHEMBL,CHEMBL805220,CHEMBL1127555
CHEMBL555580,O=C(OCCN1CCN(c2ccccc2)CC1)C1(c2ccc([N+](=O)[O-])cc2)CCCC1,21,30.3,CHEMBL,CHEMBL805220,CHEMBL1127555
CHEMBL539245,O=C(OCCN1CCN(c2ccccc2)CC1)C1(c2ccc(Cl)cc2)CCCC1,23,763.0,CHEMBL,CHEMBL805220,CHEMBL1127555
CHEMBL558028,O=C(OCCN1CCN(c2ccccc2)CC1)C1(c2ccc(I)cc2)CCCC1,22,293.0,CHEMBL,CHEMBL805220,CHEMBL1127555
CHEMBL541284,O=C(OCCN1CCC(c2ccccc2)CC1)C1(c2ccc([N+](=O)[O-])cc2)CCCC1,15,3.93,CHEMBL,CHEMBL805220,CHEMBL1127555
CHEMBL542131,O=C(OCCCN1CCC(c2ccccc2)CC1)C1(c2ccc([N+](=O)[O-])cc2)CCCC1,25,0.88,CHEMBL,CHEMBL805220,CHEMBL1127555
CHEMBL537989,O=C(OCCN1CCN(c2ccccc2)CC1)C1(c2ccccc2)CCCC1,20,696.0,CHEMBL,CHEMBL805220,CHEMBL1127555
CHEMBL545216,O=C(OCCCN1CCC(c2ccccc2)CC1)C1(c2ccc(Cl)cc2)CCCC1,26,4.41,CHEMBL,CHEMBL805220,CHEMBL1127555
CHEMBL554628,O=C(OCCN1CCC(c2ccccc2)CC1)C1(c2ccc(I)cc2)CCCC1,16,52.0,CHEMBL,CHEMBL805220,CHEMBL1127555
CHEMBL540013,O=C(OCCCN1CCC(c2ccccc2)CC1)C1(c2ccccc2)CCCC1,24,1.17,CHEMBL,CHEMBL805220,CHEMBL1127555
CHEMBL539252,O=C(OCCCCCCN1CCC(c2ccccc2)CC1)C1(c2ccccc2)CCCC1,34,1.88,CHEMBL,CHEMBL805220,CHEMBL1127555
CHEMBL542380,O=C(OCCCCCN1CCC(c2ccccc2)CC1)C1(c2ccccc2)CCCC1,33,1.05,CHEMBL,CHEMBL805220,CHEMBL1127555
CHEMBL544041,O=C(OCCN1CCC(c2ccccc2)CC1)C1(c2ccc(Cl)cc2)CCCC1,18,23.9,CHEMBL,CHEMBL805220,CHEMBL1127555
CHEMBL15288,O=C(c1ccccc1)c1ccc2c(c1)sc(=O)n2CCN1CCCC1,33,225.0,CHEMBL,CHEMBL805223,CHEMBL1131315
CHEMBL14900,CCCCC(=O)c1ccc2c(c1)sc(=O)n2CCN(C)C,36,4612.0,CHEMBL,CHEMBL805223,CHEMBL1131315
CHEMBL14876,CCC(=O)c1ccc2c(c1)sc(=O)n2CCN1CCCCC1,43,481.0,CHEMBL,CHEMBL805223,CHEMBL1131315
CHEMBL14835,CCC(=O)c1ccc2c(c1)sc(=O)n2CCN1CCCC1,42,919.0,CHEMBL,CHEMBL805223,CHEMBL1131315
CHEMBL276935,CCC(=O)c1ccc2c(c1)oc(=O)n2CCN1CCCCC1,38,900.0,CHEMBL,CHEMBL805223,CHEMBL1131315
CHEMBL15223,O=c1oc2cc(Cc3ccccc3)ccc2n1CCN1CCOCC1,31,515.0,CHEMBL,CHEMBL805223,CHEMBL1131315
CHEMBL274699,CCCc1ccc2c(c1)sc(=O)n2CCN1CCCCC1,45,18.1,CHEMBL,CHEMBL805223,CHEMBL1131315
CHEMBL107922,CN(CCc1ccc(Cl)c(Cl)c1)CCN(C)CCN(C)CCN(C)CCN1CCCC1,7,162.0,CHEMBL,CHEMBL805743,CHEMBL1127340
CHEMBL110099,CN(CCc1ccc(Cl)c(Cl)c1)CCN(C)CCN(C)CCN1CCCC1,6,53.6,CHEMBL,CHEMBL805743,CHEMBL1127340
CHEMBL108972,CN(CCCCN(C)CCc1ccc(Cl)c(Cl)c1)CCCCN1CCCC1,13,115.0,CHEMBL,CHEMBL805743,CHEMBL1127340
CHEMBL323476,CN(CCCN(C)CCc1ccc(Cl)c(Cl)c1)CCCN1CCCC1,11,14.9,CHEMBL,CHEMBL805743,CHEMBL1127340
CHEMBL111331,CN(CCCN1CCCC1)CCN(C)Cc1ccc(Cl)c(Cl)c1,8,18.3,SRSLDB,CHEMBL805743,CHEMBL1127340
CHEMBL107485,Clc1ccc(CCNCCNCCN2CCCC2)cc1Cl,17,111.0,CHEMBL,CHEMBL805743,CHEMBL1127340
CHEMBL543632,Clc1ccc(CCN2CCCC2)cc1Cl,4,7705.0,CHEMBL,CHEMBL805743,CHEMBL1127340
CHEMBL107720,NCCNCCNCCc1ccc(Cl)c(Cl)c1,16,537.0,CHEMBL,CHEMBL805743,CHEMBL1127340
CHEMBL324620,CN(CCc1ccc(Cl)c(Cl)c1)CCN(C)CCN1CCCC1,5,14.4,CHEMBL,CHEMBL805743,CHEMBL1127340
CHEMBL107717,CN(CCCCN1CCCC1)CCCN(C)CCc1ccc(Cl)c(Cl)c1,12,152.0,CHEMBL,CHEMBL805743,CHEMBL1127340
CHEMBL325320,NCCNCCc1ccc(Cl)c(Cl)c1,15,2364.0,CHEMBL,CHEMBL805743,CHEMBL1127340
CHEMBL109026,CN(CCN(C)Cc1ccc(Cl)c(Cl)c1)CCN1CCCC1,10,12.1,CHEMBL,CHEMBL805743,CHEMBL1127340
CHEMBL107870,CN(CCCN(C)Cc1ccc(Cl)c(Cl)c1)CCN1CCCC1,9,52.6,CHEMBL,CHEMBL805743,CHEMBL1127340
CHEMBL321702,NCCN(CCc1ccc(Cl)c(Cl)c1)CCN1CCCC1,14,135.0,CHEMBL,CHEMBL805743,CHEMBL1127340
CHEMBL306768,O=C(Cc1cccc(F)c1)NC1CCN(Cc2ccccc2)CC1,12,153.0,CHEMBL,CHEMBL805746,CHEMBL1131000
CHEMBL75816,CSc1ccc(CC(=O)NC2CCN(Cc3ccccc3)CC2)cc1,41,83.3,CHEMBL,CHEMBL805746,CHEMBL1131000
CHEMBL310499,O=C(Cc1ccc(F)cc1)NC1CCN(Cc2ccccc2)CC1,13,69.2,CHEMBL,CHEMBL805746,CHEMBL1131000
,CCN(CCc1ccccc1OC)CCN1CCCC1,"20f, UMB117",131.0,NewLiterature,,10.4155/fmc-2017-0164
CHEMBL311451,COc1cccc(C(O)CNC2CCN(Cc3ccccc3)CC2)c1OC,40,535.0,CHEMBL,CHEMBL805746,CHEMBL1131000
CHEMBL311579,O=C(Cc1ccccc1O)NC1CCN(Cc2ccccc2)CC1,26,343.0,CHEMBL,CHEMBL805746,CHEMBL1131000
CHEMBL76802,CSc1ccc(NC(=O)NC2CCN(Cc3ccccc3)CC2)cc1,42,80.5,CHEMBL,CHEMBL805746,CHEMBL1131000
CHEMBL1672040,COc1cccc2c1OCCC2CCCN1CCN(C2CCCCC2)CC1,,9.72,SRSLDB,,
CHEMBL320068,Oc1nc2ccccc2c2ncc(CN3CCN(c4ccccc4Cl)CC3)n12,52b,3050.0,CHEMBL,CHEMBL805744,CHEMBL1131058
CHEMBL312254,O=C(Cc1cc(F)cc(F)c1)NC1CCN(Cc2ccccc2)CC1,18,37.3,CHEMBL,CHEMBL805746,CHEMBL1131000
CHEMBL307253,O=C(Cc1ccc([N+](=O)[O-])cc1)NC1CCN(Cc2ccccc2)CC1,24,105.4,CHEMBL,CHEMBL805746,CHEMBL1131000
CHEMBL313179,C[C@@H]1CN(CCCN(c2ccc(F)cc2)c2ccc(F)cc2)C[C@@H](C)N1CCCc1ccccc1,11,18.6,CHEMBL,CHEMBL809527,CHEMBL1145802
CHEMBL81602,Cc1ccc(NC(=N)Nc2ccc(C)cc2)cc1,DTG,1540.0,CHEMBL,CHEMBL844343,CHEMBL1126607
CHEMBL80397,O=C(Cc1ccc2c(c1)OCO2)NC1CCN(Cc2ccccc2)CC1,38,290.0,CHEMBL,CHEMBL805746,CHEMBL1131000
CHEMBL77289,O=C(Cc1cc(F)ccc1F)NC1CCN(Cc2ccccc2)CC1,15,129.3,CHEMBL,CHEMBL805746,CHEMBL1131000
CHEMBL77352,O=C(Cc1c(Cl)cccc1Cl)NC1CCN(Cc2ccccc2)CC1,7,70.8,CHEMBL,CHEMBL805746,CHEMBL1131000
CHEMBL431775,O=C(Cc1ccccc1Br)NC1CCN(Cc2ccccc2)CC1,8,86.6,CHEMBL,CHEMBL805746,CHEMBL1131000
CHEMBL262760,O=C(Cc1ccc(Cl)cc1Cl)NC1CCN(Cc2ccccc2)CC1,6,24.5,CHEMBL,CHEMBL805746,CHEMBL1131000
CHEMBL46596,O=[N+]([O-])c1ccc(OCC2CCN(Cc3ccc(F)cc3)CC2)cc1,7,3.9,CHEMBL,CHEMBL811510,CHEMBL1130041
CHEMBL77405,O=C(Cc1cccc(Br)c1)NC1CCN(Cc2ccccc2)CC1,9,15.2,CHEMBL,CHEMBL805746,CHEMBL1131000
CHEMBL76564,O=C(Cc1ccccc1Cl)NC1CCN(Cc2ccccc2)CC1,2,174.0,CHEMBL,CHEMBL805746,CHEMBL1131000
CHEMBL77286,O=C(Cc1ccc(Cl)c(Cl)c1)NC1CCN(Cc2ccccc2)CC1,5,14.6,CHEMBL,CHEMBL805746,CHEMBL1131000
CHEMBL308304,COc1ccc(CC(=O)NC2CCN(Cc3ccccc3)CC2)cc1,33,483.0,CHEMBL,CHEMBL805746,CHEMBL1131000
CHEMBL77773,O=C(Cc1ccc(C(F)(F)F)cc1)NC1CCN(Cc2ccccc2)CC1,21,53.4,CHEMBL,CHEMBL805746,CHEMBL1131000
